industry,budget,mail_response_count,total_meet_count,mail_open_rate,website_visits,converted
Healthcare,93844.14020256777,4,1,0.2624085092532766,19.0,0
E-commerce,66650.2783942824,2,1,0.1245622963949754,20.0,0
SaaS,78751.40736339937,3,3,0.120991859360994,9.0,0
Finance,44260.77712290698,2,2,0.2773388680876465,19.0,0
Finance,30251.831921372363,4,5,0.2089299007359962,11.0,0
Healthcare,59368.07974512618,4,3,0.1958389802958722,31.0,1
Manufacturing,30596.628596691684,1,0,0.3643044400651677,5.0,0
Healthcare,100782.80461797147,6,3,0.2874456297631461,27.0,1
Manufacturing,31594.67629597729,7,3,0.2189111238889829,14.0,1
SaaS,22243.185104303004,9,2,0.4394632687957289,11.0,1
Finance,19539.4711777353,1,1,0.0363750553563248,30.0,0
E-commerce,32030.691678309628,1,2,0.340324254211553,11.0,0
SaaS,46110.92399719703,11,6,0.3549612434940385,33.0,1
SaaS,36867.37419729564,10,4,0.2835271940231726,18.0,1
Manufacturing,44880.09595535436,10,6,0.5212531508067312,22.0,1
Finance,70118.61623072696,4,2,0.3764316086039362,19.0,0
Finance,83321.89246410626,2,1,0.0946246786597266,9.0,0
SaaS,30706.37609673725,2,1,0.2188599207371619,19.0,0
Healthcare,10208.651752003643,2,0,0.642671692311203,37.0,0
Finance,56363.53977996063,4,3,0.351615100590823,10.0,1
Finance,45413.58757336944,5,4,0.3274646874681352,19.0,1
Finance,114185.52106321692,3,3,0.207759691848379,14.0,1
E-commerce,14217.851491697347,1,0,0.6647066079164401,46.0,0
Finance,29231.962626403703,7,1,0.4132086920304587,7.0,1
SaaS,27286.89373537229,4,1,0.2516291381258448,25.0,0
SaaS,8426.794123759393,1,0,0.7062539582170095,35.0,0
Healthcare,33970.313758993245,2,3,0.2835271940231726,25.0,1
Finance,32092.443455440003,3,2,0.1611577973807933,16.0,0
E-commerce,78567.25900934123,7,7,0.3007566987876458,33.0,1
Finance,35436.859543492355,5,2,0.3713831726613598,15.0,0
E-commerce,11922.836156056996,1,0,0.3807728533252126,57.0,0
E-commerce,88479.63626719295,1,2,0.2772954200288271,23.0,0
Healthcare,61782.443197410015,10,6,0.2262557911696389,18.0,1
SaaS,650859.6422660523,3,8,0.292958110157717,7.0,1
SaaS,123130.4742915358,5,2,0.2632314689477564,24.0,1
Healthcare,167421.08969501147,8,8,0.2197483844076146,23.0,1
E-commerce,32937.650036096114,1,1,0.1601369031238844,10.0,0
E-commerce,211455.59356684345,0,0,0.1674603625562577,15.0,0
Healthcare,136474.30485155166,12,6,0.4224355165955634,25.0,1
SaaS,241792.41779801412,1,2,0.1147941818292902,18.0,0
Manufacturing,197845.94779454247,1,1,0.1421744880156456,0.0,1
Manufacturing,149460.16706771552,3,4,0.1597472041440796,6.0,1
SaaS,319303.494165364,3,6,0.4052863573074423,5.0,1
SaaS,92111.29870094064,9,7,0.3456668161995409,25.0,1
Healthcare,205839.66481492587,2,0,0.2981597228001491,3.0,0
Manufacturing,8216.766208253972,1,0,0.641232660295866,51.0,0
Finance,53146.98651383101,1,1,0.0576839261706194,10.0,0
SaaS,33569.21408824009,4,3,0.2712273858524553,20.0,1
Healthcare,28603.637573108284,3,1,0.2940618601033385,9.0,0
Healthcare,121754.12885778549,5,7,0.3108806727441884,28.0,1
Healthcare,173359.50467207658,1,1,0.2032370772431017,4.0,1
Manufacturing,21668.27489523322,7,1,0.2728494664257864,19.0,1
Finance,11329.482310328303,1,1,0.7341130330735924,53.0,0
SaaS,38050.27912735142,2,0,0.107802851947679,16.0,0
Finance,60296.67779204776,15,10,0.5378727364553468,38.0,1
Finance,293970.1723346464,3,8,0.4958221716020167,6.0,1
Healthcare,59708.173031475184,5,2,0.1913189205933822,21.0,0
SaaS,79370.22356104689,0,1,0.3597090338625802,35.0,0
Healthcare,186919.88513459708,4,3,0.4443679532863098,5.0,1
Healthcare,68302.82816992626,0,0,0.1216447405259408,23.0,0
Finance,102745.76946990583,0,0,0.064632628899366,8.0,0
Healthcare,87866.56944153267,6,6,0.2430506163527184,19.0,1
Manufacturing,47419.79783891334,4,1,0.2127798560626743,13.0,1
Manufacturing,56939.49168132586,2,3,0.1588431760614512,15.0,0
Healthcare,163476.58289446167,4,5,0.3766267065091572,7.0,1
SaaS,11533.952973936732,0,0,0.8468336292375762,42.0,0
Manufacturing,101227.10193666317,3,2,0.132417517098855,27.0,0
Finance,299640.21396055026,0,0,0.3441245753360857,9.0,0
E-commerce,12861.258816830095,3,0,0.1974425280288855,8.0,0
Manufacturing,25884.549188265293,2,0,0.1860461779380221,16.0,0
Finance,20565.47939833081,1,0,0.7272606541908385,59.0,0
Finance,187399.0277501245,1,1,0.1665708646279061,6.0,0
Manufacturing,29558.89843616281,1,0,0.1510820914589223,17.0,0
SaaS,134097.76052266796,4,5,0.2220026737953969,22.0,1
Finance,96217.84482666946,2,3,0.43698833194305,7.0,0
Healthcare,160150.25105960591,1,1,0.1958945806497674,11.0,0
Healthcare,18274.23175814916,1,0,0.6966168225288455,59.0,0
SaaS,27759.9584821379,3,3,0.1982446547724699,22.0,1
SaaS,291681.790441444,1,2,0.463707895978252,5.0,1
Manufacturing,35923.47736694824,5,3,0.3557968309290244,13.0,0
Healthcare,63783.86321127852,5,2,0.3658219240219506,23.0,1
SaaS,193607.9197113945,4,2,0.1589517026587968,30.0,0
SaaS,51192.19499889409,4,2,0.2976782383611306,14.0,0
Healthcare,161142.12487573008,3,1,0.1938731436418715,13.0,0
Finance,55825.67036668871,2,0,0.1581167291255983,16.0,0
Manufacturing,27020.092135631035,8,4,0.4232494382328333,18.0,1
E-commerce,73282.3650735309,2,2,0.3092675429257804,15.0,0
SaaS,13954.65895277773,1,0,0.8034135187660579,16.0,0
SaaS,134330.40697507394,2,2,0.2284061280632962,18.0,1
Finance,187958.29997003765,3,6,0.3924787096687728,0.0,1
SaaS,156208.3067428851,0,0,0.2807693844053459,3.0,0
SaaS,234739.4882369137,7,10,0.4954136120235616,7.0,1
SaaS,29979.55215479113,7,5,0.5962494251385314,17.0,1
Manufacturing,139498.29889127144,1,1,0.3583128563657055,3.0,0
SaaS,26577.753154341463,5,0,0.1705267393664479,8.0,0
Healthcare,54000.45417954015,2,3,0.6728232395912853,16.0,0
E-commerce,213817.8575878055,4,4,0.3136406855943286,10.0,1
Finance,81409.37710169294,3,3,0.1221307813675253,20.0,0
Healthcare,312721.1600226841,2,4,0.1726796217958424,6.0,1
Healthcare,23951.013338867844,5,3,0.1585953109866684,38.0,0
Healthcare,22721.463182162137,3,1,0.1853130264688362,25.0,0
E-commerce,74884.14561459336,2,4,0.5558514821933509,9.0,0
SaaS,199112.58255847415,0,0,0.194554497857856,7.0,0
E-commerce,30687.576677444977,5,2,0.3977638682396383,19.0,1
SaaS,42687.399047587096,5,3,0.1544112741379342,22.0,1
Healthcare,21366.585296820667,9,5,0.2964172088149213,19.0,1
E-commerce,47765.09049707836,10,5,0.323826839201365,17.0,1
Finance,14815.439496104773,1,0,0.6102822696281153,31.0,0
Finance,48253.10472645626,9,3,0.4559504851947855,12.0,1
SaaS,7666.131181690673,2,0,0.8078681659185779,16.0,0
Healthcare,244986.9491289427,4,5,0.1887720769895238,10.0,1
Finance,95689.82963116073,3,5,0.1339214560072062,28.0,1
SaaS,21949.572940258146,9,5,0.3141466527304837,24.0,1
SaaS,63170.45193683192,1,1,0.1280966783687209,8.0,0
Healthcare,15225.994235778802,1,0,0.702797853015708,27.0,0
Manufacturing,7149.5103748830725,3,0,0.752522243962023,43.0,0
SaaS,27496.56973569602,2,3,0.3261313411641017,13.0,0
E-commerce,70818.32694946618,4,2,0.3249477092324028,28.0,0
Finance,261692.36707254665,0,0,0.2835271940231726,1.0,0
SaaS,173345.6654155346,5,5,0.3038049741022507,23.0,1
E-commerce,18866.012727763493,1,0,0.753733938323817,24.0,0
SaaS,19848.27018312316,0,0,0.0681832890493694,12.0,0
SaaS,77100.47720225227,6,2,0.2262654210716534,11.0,1
Healthcare,124747.28903089052,5,1,0.2521776184385941,11.0,0
Finance,177579.89039452927,5,2,0.2959657636529236,13.0,0
SaaS,49578.94684904682,6,4,0.3156857697636382,23.0,1
Healthcare,117866.48396904096,5,4,0.1936696948009222,12.0,1
E-commerce,56383.79821103109,9,8,0.5485345645901709,31.0,1
Finance,58873.77377445613,7,2,0.2499618570217031,10.0,1
Manufacturing,100635.00536956653,1,2,0.2385750974041374,11.0,1
Manufacturing,110403.53620378589,0,0,0.0090909319533435,49.0,0
Finance,353913.68624787254,1,2,0.3151231070803006,19.0,1
Healthcare,48140.61335344472,9,6,0.3169540486132937,21.0,1
E-commerce,15976.646060270868,2,0,0.4385863024991652,36.0,0
Manufacturing,119439.291119893,5,3,0.2386154613564263,23.0,1
Healthcare,21538.131402233117,3,0,0.596842810972577,51.0,0
Healthcare,21837.401720343038,0,0,0.7681067278057311,47.0,0
SaaS,11811.77177333422,1,0,0.6149351138726534,61.0,0
SaaS,819691.7272335864,7,3,0.436296304435784,36.0,1
Healthcare,29981.901994392065,6,7,0.2071346895704824,29.0,1
SaaS,37415.50926924448,2,0,0.2469574764824975,15.0,0
Finance,24918.28175032989,0,0,0.7201016553134366,42.0,0
Finance,58478.99472208647,3,3,0.1896502797506423,16.0,0
Healthcare,66443.89592548653,10,6,0.4297465995810815,38.0,1
Healthcare,209667.41777960508,0,0,0.298746667859801,13.0,0
Healthcare,91323.02377491644,2,1,0.2835271940231726,17.0,0
SaaS,66462.44006365004,7,1,0.5984393973469888,32.0,0
Healthcare,206399.0656123267,5,0,0.1513615551560984,11.0,0
Finance,29950.521603326037,2,0,0.7239797271900851,24.0,0
Healthcare,53771.17604706606,5,5,0.2408007560415431,18.0,1
Manufacturing,20168.21816007304,0,0,0.600960057590272,31.0,0
Healthcare,55573.837118281896,7,4,0.2500905932789667,23.0,1
Healthcare,73624.04651196366,3,2,0.2611833218262065,9.0,1
SaaS,58872.944440263294,10,8,0.5657941455335285,35.0,1
Manufacturing,66339.84212467207,4,3,0.3015464272330811,18.0,1
Finance,271376.81765007647,2,5,0.3524022662945283,1.0,1
SaaS,45166.11399672709,8,2,0.2998061773266307,16.0,1
SaaS,12512.98527938266,2,0,0.6126848239404998,50.0,0
SaaS,123853.1052396716,2,0,0.0189395231704944,27.0,0
Finance,145051.87874729588,2,0,0.0827089277481634,15.0,0
SaaS,60902.7181156038,11,5,0.3456877602575236,27.0,1
Finance,72836.741376267,5,3,0.3859559003192767,15.0,1
SaaS,45711.87841927886,3,0,0.4309043232727063,5.0,0
SaaS,181312.52696164136,0,0,0.45762486417115,9.0,0
Finance,36200.57902094457,3,2,0.0917903139857226,22.0,0
E-commerce,137116.5217855325,1,4,0.2630034098458574,14.0,1
Finance,67302.31100265677,3,1,0.1375768817221351,20.0,0
E-commerce,188501.35157780556,0,0,0.1772916514779018,2.0,0
SaaS,47252.62581344395,5,4,0.312113863924984,16.0,1
Finance,577960.5352600924,3,5,0.079967561179816,2.0,1
Finance,159170.64117823698,4,0,0.2296958882352972,26.0,0
Manufacturing,34708.98584432646,3,1,0.3394314098354528,19.0,1
Finance,75921.53118419113,6,6,0.3717201033180655,15.0,1
Finance,25568.21196033681,0,0,0.7802239984990298,30.0,0
Healthcare,63515.14236702065,1,3,0.2602813176835424,44.0,0
SaaS,11178.086613363452,2,0,0.4828127781317283,42.0,0
SaaS,57508.74376680792,5,5,0.1033910884462236,21.0,0
Finance,58126.36392634518,3,1,0.2835271940231726,11.0,0
Healthcare,25436.532454081786,5,2,0.2090922819654557,10.0,0
Finance,14998.575759102185,3,0,0.7800927411824056,35.0,0
Finance,70917.95476646905,5,5,0.2876256246251368,19.0,1
Healthcare,98897.90097294524,5,4,0.2247214088465742,33.0,1
SaaS,165808.82913748233,2,5,0.3685240513000679,7.0,1
Finance,84585.51886710573,4,1,0.4733597373467003,22.0,0
Healthcare,68199.56766979616,2,0,0.1524733170775329,33.0,0
Healthcare,101621.79258204228,1,1,0.2027019210823253,10.0,0
Manufacturing,98778.36158509662,6,6,0.2133500931237839,37.0,1
Manufacturing,26892.546862335028,8,2,0.4569834413207657,20.0,1
E-commerce,140803.0511189007,0,0,0.2505550728568072,4.0,0
Finance,35413.341506195466,3,2,0.212683103011552,8.0,0
Finance,46842.25117916799,8,2,0.6400763269749461,16.0,0
Healthcare,17173.213617079153,2,0,0.5609483979465846,30.0,0
Healthcare,170158.98355934385,9,8,0.4109357567680032,30.0,1
SaaS,25489.575669086964,3,2,0.1902294066889109,17.0,1
E-commerce,101030.58068881756,0,0,0.035870128280133,8.0,0
E-commerce,63659.89581056636,6,2,0.1238946635545302,6.0,0
E-commerce,54789.06709205701,2,4,0.1326982641051992,20.0,1
Healthcare,50585.42436881661,7,6,0.2835271940231726,27.0,1
SaaS,115512.53851901082,1,1,0.2879239996108089,6.0,0
Healthcare,113213.70369130529,12,9,0.2489876295877187,31.0,1
Finance,92156.55692011924,3,2,0.12150033232062,18.0,0
SaaS,96390.8771053791,4,3,0.1959694232289718,7.0,1
Finance,66626.69148684319,7,2,0.138185871377015,37.0,1
Healthcare,177966.86471747456,1,1,0.1935053608126493,8.0,0
Healthcare,36485.74864035442,8,7,0.1891134808130004,25.0,1
SaaS,56402.32571214304,4,1,0.2848402947322987,8.0,0
E-commerce,51077.90179090557,5,1,0.2390241846177909,3.0,1
Healthcare,155037.64651990906,2,5,0.3342052252703769,3.0,1
E-commerce,52243.34967002357,4,5,0.2033785211218008,15.0,1
Healthcare,21575.38002134024,1,0,0.822104903036202,20.0,0
Healthcare,46077.37103042311,10,7,0.3667612669314449,35.0,1
SaaS,14156.400368526029,7,5,0.4667892199162208,22.0,1
SaaS,39537.66427686863,6,3,0.1572830217552893,17.0,1
Manufacturing,53097.470324925205,8,2,0.3013992887414173,23.0,1
Finance,191798.6179311542,5,1,0.1513561385529163,18.0,0
SaaS,245781.96222841504,1,0,0.0892287240485343,1.0,0
SaaS,16640.724707504112,0,1,0.7189007954666959,59.0,0
Manufacturing,26175.436170481207,1,1,0.2565802770808505,12.0,0
Finance,124864.46579670192,2,0,0.2238401562126317,23.0,0
E-commerce,397691.4762728944,1,1,0.0237564860148856,8.0,0
SaaS,43622.80989162689,9,4,0.3685254588857184,22.0,1
Healthcare,63476.93076424684,4,4,0.500081912096827,41.0,0
SaaS,120618.89927965328,2,1,0.3781422919166773,22.0,0
Healthcare,68756.14129361721,9,4,0.2716320335509561,13.0,1
SaaS,156912.87638754107,3,2,0.289701589830791,26.0,0
E-commerce,182061.5092607861,2,3,0.1876570100081934,13.0,1
SaaS,163029.499960635,1,2,0.1789572132775677,2.0,1
SaaS,41684.82903905613,6,4,0.3106191012525,32.0,1
SaaS,27462.25598391725,4,2,0.2835271940231726,17.0,0
Finance,157605.90984767248,4,2,0.0792284521290104,21.0,1
Finance,82347.16749789889,2,1,0.2811254260112581,26.0,0
SaaS,80851.83368623556,8,7,0.3059449537367611,24.0,1
Healthcare,121305.1699705244,7,5,0.1834547707926521,19.0,1
Finance,119961.6574718264,7,5,0.3255480791074192,20.0,1
SaaS,40517.83529595992,3,2,0.1806627441919738,22.0,0
Healthcare,126481.36277037584,5,3,0.329375609445872,8.0,0
Healthcare,53937.95397639382,2,3,0.3479577736955797,18.0,0
SaaS,200744.1024585912,2,3,0.3677836397663407,3.0,1
Finance,18183.278544993373,2,0,0.4564334978677808,48.0,0
Manufacturing,101759.21924089052,4,3,0.1790993202972548,18.0,1
E-commerce,55133.24546845983,2,0,0.2390525786213522,18.0,0
SaaS,39428.55790339699,5,0,0.1736311275657065,29.0,0
Finance,56954.589778225614,1,2,0.3721946929691643,10.0,0
E-commerce,240156.65204071,6,7,0.4152113309021702,11.0,1
E-commerce,188517.5600260329,5,9,0.5968974974206067,10.0,1
E-commerce,49305.040568263896,3,2,0.338201161454179,17.0,0
Finance,37093.60637147275,2,1,0.2783540303738892,12.0,0
SaaS,26425.745121895165,4,3,0.1676527905230787,13.0,0
E-commerce,172312.01065530712,2,3,0.1531887490364679,3.0,1
SaaS,25996.757583370283,4,3,0.3352768467750736,17.0,0
SaaS,40644.8459714642,2,3,0.2835271940231726,24.0,0
SaaS,64605.393100215726,3,3,0.1748559068781012,37.0,0
SaaS,61439.71476829072,10,6,0.3867899316614719,43.0,1
Finance,296215.98334989964,1,0,0.2459601696764039,1.0,0
SaaS,60282.11047405453,8,4,0.2028617899239553,18.0,1
Finance,206078.62377299048,9,3,0.4259083449314158,19.0,1
Healthcare,40786.47299900964,5,3,0.3268215219399426,15.0,1
Healthcare,63416.10005695276,2,2,0.3833438487714601,10.0,0
SaaS,146151.9824486943,3,3,0.1701238614542365,4.0,1
Finance,226086.0174651332,14,12,0.3645304889060518,45.0,1
SaaS,39111.69238712198,11,5,0.472313216538344,32.0,1
E-commerce,209534.6531378356,1,0,0.3184571510242232,3.0,0
Finance,19715.85997305239,2,1,0.2835271940231726,49.0,0
Finance,62594.05283848077,3,1,0.2206508006508561,11.0,0
Finance,11739.596778688272,2,0,0.7084920482080451,21.0,0
E-commerce,30438.506225216053,4,2,0.2252726904930059,16.0,1
SaaS,83296.34825574614,7,5,0.3411984297795119,21.0,1
SaaS,41022.45247512073,5,2,0.2454449657964545,28.0,0
Finance,27441.649423023955,2,0,0.441521859236771,27.0,0
SaaS,23737.483700658413,0,0,0.8079548444117619,47.0,0
E-commerce,142806.2066150762,3,2,0.3445708302619507,4.0,1
E-commerce,45240.84737880735,6,4,0.2428715411774069,14.0,1
SaaS,10953.950961464956,2,1,0.2835271940231726,33.0,0
Finance,121068.12049163433,1,0,0.1838966958326488,5.0,0
Finance,53061.00425411907,2,3,0.1724603802847642,30.0,0
Finance,24062.57447447112,0,0,0.643261182989449,16.0,0
Healthcare,138507.71839146852,2,2,0.1527552885128485,3.0,1
Finance,34120.82015812104,6,4,0.3344646144386405,19.0,1
Healthcare,139119.29619265842,5,1,0.4744801538867477,5.0,0
Healthcare,34558.18452640292,0,0,0.6437349417886884,63.0,0
Manufacturing,86396.9667991396,2,1,0.4319310156527131,2.0,1
SaaS,332739.2644253847,0,0,0.185086539654016,22.0,0
E-commerce,13489.960379071705,0,0,0.4207526236411806,62.0,0
SaaS,13467.11039194716,7,3,0.2473252483060623,28.0,0
Finance,57750.305718132106,2,3,0.1456982232985408,21.0,1
SaaS,56829.93173526358,6,9,0.161431352795973,30.0,1
Healthcare,98312.47901460464,2,1,0.200965128765558,20.0,0
SaaS,33476.2976008327,5,3,0.4187251311919942,18.0,1
Healthcare,91706.71062472343,4,4,0.206938370018842,18.0,1
Manufacturing,8675.080546713825,2,0,0.7945622588030496,26.0,0
Healthcare,139821.15819219025,8,3,0.3910250146986971,20.0,1
Healthcare,15824.811884361508,1,0,0.5790168888442665,19.0,0
Manufacturing,18637.61833428241,1,0,0.6171114733478983,20.0,0
Finance,15657.054631674217,0,1,0.9088318005657372,25.0,0
SaaS,116206.77590379636,1,1,0.163175812702578,19.0,0
SaaS,11615.744933401393,2,0,0.6654201060218622,36.0,0
E-commerce,132926.52446092744,3,4,0.1584428851545363,9.0,1
Manufacturing,68969.31908362274,3,2,0.5312426206484357,14.0,0
Manufacturing,24650.60162548019,7,6,0.0932264793668923,26.0,1
Finance,130240.0763323336,9,7,0.3871087579673154,37.0,1
E-commerce,44136.06330593341,4,4,0.2150117054326445,19.0,1
SaaS,257678.73104247748,3,5,0.2835271940231726,2.0,1
SaaS,133966.81503135723,5,5,0.4941204506977645,14.0,1
Finance,77768.90054800511,6,4,0.3253688360708252,21.0,1
SaaS,40853.551561920685,4,2,0.5702559476885952,6.0,0
Manufacturing,16854.8388204673,15,11,0.5984458801386586,32.0,1
Manufacturing,27001.01022990592,0,0,0.0896154073133646,17.0,0
Healthcare,80241.48516581643,5,4,0.2537270470555347,24.0,1
Finance,62725.19999331311,2,2,0.0707584235138393,20.0,0
Healthcare,36824.08496010861,6,4,0.0948159989179806,17.0,0
E-commerce,17409.722609240776,2,0,0.611202224073872,44.0,0
SaaS,38565.7617893739,8,6,0.260883142515299,26.0,1
SaaS,101541.81298114792,2,2,0.0802536447066729,5.0,1
Finance,21287.41378670197,1,0,0.6557319168728558,36.0,0
Healthcare,37952.6613560431,2,1,0.4858641362371094,30.0,0
SaaS,40245.765746773744,2,1,0.4756892520032014,6.0,0
Manufacturing,187065.391276254,1,2,0.1900549245668344,6.0,0
SaaS,223211.9709004978,3,4,0.3417242625240865,16.0,1
Healthcare,77474.3706327312,2,1,0.1148943581189123,17.0,0
SaaS,62210.03625621267,6,4,0.431236296330077,33.0,1
Finance,88519.38670855622,3,4,0.2103776105263386,14.0,1
Manufacturing,54846.91745800157,3,2,0.1964185358965372,21.0,0
Healthcare,356274.1284929949,3,4,0.5305909779817305,10.0,1
SaaS,14839.56809207677,1,0,0.8246980532354523,52.0,0
Healthcare,199133.8696974656,0,0,0.1422349738555003,9.0,0
SaaS,58569.006824949545,4,3,0.2304970910920592,18.0,1
SaaS,46581.62085474985,5,6,0.3550646811701864,24.0,1
SaaS,9416.16401840914,0,0,0.7962431251578937,35.0,0
Healthcare,10312.37133162552,4,1,0.5006009476292547,47.0,0
Healthcare,61176.231552369725,1,0,0.0691819942413396,8.0,0
Finance,173233.53650297067,9,4,0.3539925500836177,15.0,1
SaaS,46320.89444210851,10,6,0.3684832985510343,39.0,1
Finance,11292.23445870858,2,0,0.7882251382561087,44.0,0
SaaS,10665.079322828013,2,0,0.8553422344469167,60.0,0
E-commerce,111552.88599558055,4,3,0.2092167811477799,27.0,1
E-commerce,58002.286516810505,3,5,0.2462313710003513,25.0,1
Healthcare,62880.32183296445,2,1,0.1783535023054188,28.0,0
SaaS,20549.84172197399,1,1,0.0255049169423514,16.0,0
Finance,58868.9511154894,4,1,0.2379159342995965,26.0,0
SaaS,33068.220698961864,8,4,0.3557323688792598,15.0,1
E-commerce,9736.532521124604,1,0,0.8686840293753171,50.0,0
Finance,116517.1760566638,2,1,0.2993477867849549,13.0,0
Healthcare,13957.009908840048,2,0,0.1780681972556906,23.0,0
E-commerce,14372.761010264696,1,0,0.5009524875765528,37.0,0
E-commerce,94677.4481070459,6,4,0.6041389769081031,13.0,1
Finance,36307.52525537383,6,3,0.2840800714090374,32.0,1
SaaS,9555.240428736726,4,3,0.3611969799299918,10.0,1
Finance,152316.73904969185,4,1,0.2001675626438357,26.0,0
Finance,53207.20812987591,1,0,0.2470788466442008,29.0,0
Manufacturing,91476.05168754976,10,8,0.4425438311447139,31.0,1
E-commerce,64392.91746884341,4,0,0.2565290559675959,12.0,0
E-commerce,126109.85446160982,7,3,0.2825291399198071,20.0,1
Finance,108620.50085720333,6,2,0.2979189413752064,17.0,0
E-commerce,22168.22175156252,3,0,0.7834009542187296,25.0,0
Healthcare,100804.37236613396,13,15,0.3414941421778641,46.0,1
Healthcare,52628.9437635411,8,9,0.1801716623637912,28.0,1
SaaS,131420.66616098135,4,0,0.3303756795202138,6.0,0
Finance,508466.04053281073,2,4,0.2756492667597974,25.0,1
E-commerce,59471.68906647855,3,2,0.378685850392537,15.0,0
